Date,Value
2021/8/19,13.19999981
2021/8/20,13.14999962
2021/8/23,13.35000038
2021/8/24,13.39999962
2021/8/25,13.64999962
2021/8/26,13.64999962
2021/8/27,13.80000019
2021/8/30,14.19999981
2021/8/31,14.19999981
2021/9/1,14.10000038
2021/9/2,13.75
2021/9/3,13.94999981
2021/9/6,13.80000019
2021/9/7,13.85000038
2021/9/8,13.75
2021/9/9,13.80000019
2021/9/10,13.89999962
2021/9/13,14.10000038
2021/9/14,14.30000019
2021/9/15,14.35000038
2021/9/16,14.5
2021/9/17,14.25
2021/9/22,14.10000038
2021/9/23,14.10000038
2021/9/24,14.10000038
2021/9/27,14.19999981
2021/9/28,14.19999981
2021/9/29,14.05000019
2021/9/30,14.19999981
2021/10/1,14
2021/10/4,13.89999962
2021/10/5,13.94999981
2021/10/6,14
2021/10/7,14.10000038
2021/10/8,14.14999962
2021/10/12,14.19999981
2021/10/13,14.10000038
2021/10/14,14
2021/10/15,14.10000038
2021/10/18,14.19999981
2021/10/19,14.25
2021/10/20,14.14999962
2021/10/21,14.14999962
2021/10/22,14.14999962
2021/10/25,14.14999962
2021/10/26,14.30000019
2021/10/27,14.30000019
2021/10/28,14.35000038
2021/10/29,14.19999981
2021/11/1,14.10000038
2021/11/2,14.14999962
2021/11/3,14.14999962
2021/11/4,14.14999962
2021/11/5,14.14999962
2021/11/8,14.30000019
2021/11/9,14.30000019
2021/11/10,14.35000038
2021/11/11,14.5
2021/11/12,15.30000019
2021/11/15,15.60000038
2021/11/16,15.64999962
2021/11/17,16.95000076
2021/11/18,17.10000038
2021/11/19,16.85000038
2021/11/22,16.70000076
2021/11/23,16.79999924
2021/11/24,16.79999924
2021/11/25,16.79999924
2021/11/26,16.35000038
2021/11/29,16.20000076
2021/11/30,16.39999962
2021/12/1,16.25
2021/12/2,16.14999962
2021/12/3,16.35000038
2021/12/6,16.45000076
2021/12/7,16.70000076
2021/12/8,16.5
2021/12/9,16.64999962
2021/12/10,16.60000038
2021/12/13,16.64999962
2021/12/14,16.60000038
2021/12/15,16.54999924
2021/12/16,16.5
2021/12/17,16.85000038
2021/12/20,16.54999924
2021/12/21,16.60000038
2021/12/22,16.64999962
2021/12/23,16.70000076
2021/12/24,16.85000038
2021/12/27,16.89999962
2021/12/28,17.10000038
2021/12/29,17.60000038
2021/12/30,17.5
2022/1/3,17.14999962
2022/1/4,17.10000038
2022/1/5,17.20000076
2022/1/6,17.25
2022/1/7,17.29999924
2022/1/10,17.35000038
2022/1/11,18.25
2022/1/12,18.45000076
2022/1/13,18.64999962
2022/1/14,18.85000038
2022/1/17,18.89999962
2022/1/18,19.10000038
2022/1/19,18.85000038
2022/1/20,18.75
2022/1/21,18.39999962
2022/1/24,18.45000076
2022/1/25,18.20000076
2022/1/26,18.20000076
2022/2/7,19.10000038
2022/2/8,19.25
2022/2/9,19.29999924
2022/2/10,19.29999924
2022/2/11,19.29999924
2022/2/14,19.20000076
2022/2/15,19.14999962
2022/2/16,19.29999924
2022/2/17,19.35000038
2022/2/18,19.5
2022/2/21,19.60000038
2022/2/22,19.39999962
2022/2/23,19.35000038
2022/2/24,18.85000038
2022/2/25,18.95000076
2022/3/1,18.75
2022/3/2,18.39999962
2022/3/3,18.45000076
2022/3/4,17.89999962
2022/3/7,17.04999924
2022/3/8,16.95000076
2022/3/9,17.04999924
2022/3/10,17.70000076
2022/3/11,17.5
2022/3/14,17.54999924
2022/3/15,17.79999924
2022/3/16,17.85000038
2022/3/17,18.64999962
2022/3/18,19.04999924
2022/3/21,18.79999924
2022/3/22,18.75
2022/3/23,19
2022/3/24,19
2022/3/25,18.75
2022/3/28,18.95000076
2022/3/29,18.95000076
2022/3/30,19.04999924
2022/3/31,19.20000076
2022/4/1,19.29999924
2022/4/6,19.70000076
2022/4/7,19.29999924
2022/4/8,19.79999924
2022/4/11,19.75
2022/4/12,19.54999924
