Date,Value
2022/1/25,25.14999962
2022/1/26,25.25
2022/2/7,25.5
2022/2/8,25.79999924
2022/2/9,25.89999962
2022/2/10,25.85000038
2022/2/11,25.60000038
2022/2/14,25.45000076
2022/2/15,25.20000076
2022/2/16,25.35000038
2022/2/17,25.39999962
2022/2/18,25.39999962
2022/2/21,25.5
2022/2/22,25.35000038
2022/2/23,25.20000076
2022/2/24,24.85000038
2022/2/25,24.85000038
2022/3/1,25.25
2022/3/2,25.39999962
2022/3/3,25.5
2022/3/4,25.04999924
2022/3/7,24.5
2022/3/8,24.20000076
2022/3/9,24.20000076
2022/3/10,24.79999924
2022/3/11,24.75
2022/3/14,24.85000038
2022/3/15,24.64999962
2022/3/16,25.60000038
2022/3/17,26
2022/3/18,26.25
2022/3/21,26.10000038
2022/3/22,26
2022/3/23,26.10000038
2022/3/24,26
2022/3/25,25.75
2022/3/28,25.89999962
2022/3/29,26.04999924
2022/3/30,26.20000076
2022/3/31,26.39999962
2022/4/1,26.60000038
2022/4/6,27.20000076
2022/4/7,26.70000076
2022/4/8,26.85000038
2022/4/11,26.79999924
2022/4/12,26.75
2022/4/13,26.95000076
2022/4/14,26.54999924
2022/4/15,26.60000038
2022/4/18,26.35000038
2022/4/19,26.14999962
2022/4/20,26.29999924
2022/4/21,26.54999924
2022/4/22,26.64999962
2022/4/25,26.25
2022/4/26,26.14999962
2022/4/27,25.75
2022/4/28,26
2022/4/29,26.14999962
2022/5/3,25.89999962
2022/5/4,26
2022/5/5,25.89999962
2022/5/6,25.60000038
2022/5/9,25
2022/5/10,24.75
2022/5/11,24.45000076
2022/5/12,23.64999962
2022/5/13,23.85000038
2022/5/16,24
2022/5/17,23.75
2022/5/18,24.04999924
2022/5/19,23.35000038
2022/5/20,23.45000076
2022/5/23,23.89999962
2022/5/24,23.29999924
2022/5/25,23.04999924
2022/5/26,22.89999962
2022/5/27,23.14999962
2022/5/30,23.89999962
2022/5/31,24.35000038
2022/6/1,23.70000076
2022/6/2,23.5
2022/6/6,23.35000038
2022/6/7,23.39999962
2022/6/8,23.45000076
2022/6/9,23.39999962
2022/6/10,23.45000076
2022/6/13,23.10000038
2022/6/14,23.10000038
2022/6/15,23.04999924
2022/6/16,23.10000038
2022/6/17,22.89999962
2022/6/20,22.79999924
2022/6/21,23.5
2022/6/22,23.10000038
2022/6/23,23.10000038
2022/6/24,23.45000076
2022/6/27,23.29999924
2022/6/28,20.89999962
2022/6/29,20.25
2022/6/30,19.70000076
2022/7/1,19.60000038
2022/7/4,19.64999962
2022/7/5,20.10000038
2022/7/6,19.39999962
2022/7/7,19.85000038
2022/7/8,19.79999924
2022/7/11,19.5
2022/7/12,19.10000038
2022/7/13,19.75
